brand_id,brand_name,brand_website,brand_description,brand_recipes_url,brand_instagram_link
cb99523a-5c2e-4233-aaf2-1972cfd6011f,Brightonwoods Orchard,brightonwoodsorchard.com,"Family-run orchard offering a variety of fruits and fall favorites. Brightonwoods Orchard is located in Burlington, Wisconsin and provides over 150 apple varieties, seeded and seedless grapes, quince, and pears. They also offer fall favorites such as Wisconsin cheese, gourds, squash, honey, jams, jellies, baking mixes, and more. Additionally, they host a Fall Fever Craft & Vendor Sale and Lions' Club Car Show & Cruise.",,
182978d0-230b-49fd-9c01-f8f6db138531,Hopskeller Brewing Company,hopskellerbrewing.com,"The company primarily operates in the Food Products industry. Hopskeller Brewing Company is headquartered in Waterloo, IL.",,
4d617c73-57ae-4d5a-a02e-5864def5394a,Julian's Recipe,www.juliansrecipe.com,"Manufacturer and distributor of waffles in the United States and Canada. The company manufactures and markets various types of waffles such as dessert waffles, and frozen desert waffles.",https://www.juliansrecipe.com/recipes,https://instagram.com/juliansrecipe
74dc8a93-c20b-4e83-8397-ba362ec720ea,Saucy Lips Foods,www.saucylipsfoods.com,"Producer and retailer of flavored sauces and condiments products headquartered in Miami, Florida. The company offers a variety of sausages products that are vegan free including pepper, jalapeno, Mexican sauce, and more.",https://www.saucylipsfoods.com/blogs/recipes,https://instagram.com/saucylipsfoods
7fe3ac0e-f5ed-4ea7-bba3-457db1c8a78a,Albie's,www.albies.com,"Producer of homemade quality convenience foods, including nut-free products specifically for schools (K-12), food service, and retail industries. The company's plant is USDA and SQF certified and produces a variety of products including breadsticks, pasties, pot pies, and whole grain pizzas and sandwiches, providing food service and retail industries quality food products.",,
d6e31cd5-3365-44a2-b8f6-3e9d7e37c17c,Super-Natural Eats,supernaturaleats.com,"Operator of a meal delivery service designed to cater to diverse dietary preferences. The company offers meal options, custom meal plans, and grocery delivery, serving customers in Northern Colorado. Their services address individual meal needs and corporate events by utilizing fresh ingredients in meal preparation.",,
d19163d2-1897-4f07-a432-671cbc37076d,Meade School,meade.k12.sd.us,"The company primarily operates in the Food Products industry. Meade School is headquartered in Philadelphia, PA.",,
6d9c5997-f3bc-45bc-a639-db70b01c65c7,K-Mama Sauce,www.kmamasauce.com,"Producer of authentic hot sauce intended to provide flavored sauce products. The company's sauce is vegan, non-GMO, and MSG-free, made from complex chili paste, and can be used as a marinade, condiment, or sauce made with natural ingredients, enabling consumers to get a gentle and rich taste at the end with hints of sesame and smoke.",https://kmamasauce.com/recipes,https://instagram.com/kmamasauce
cd1b1eef-664b-4a5e-9dcf-c6ff0205f95c,Bohana,www.bohanalife.com,"Producer of protein snacks intended to offer popped lily seed. The company's whole popped protein snack is manufactured in three flavors which include wild white cheddar, himalayan pink salt, and soulful spice, and is made of all-natural and non-GMO ingredients, enabling consumers to enjoy the protein-enriched snack.",https://bohanalife.com/blogs/posts,https://instagram.com/bohanalife
2b2cf4ee-3116-4609-9714-d6c377dc25ac,Curation Foods,www.apioinc.com,"Manufacturer and distributor of food products intended to supply fresh-cut specialty packaged vegetables and fruits in California. The company's products include green beans, membranes, polymer produce storage bags, and broccoli.",,
cf3fb0fb-19d1-4c13-8f7a-34e72f10edb1,Dead Armadillo Craft Brewing,dabrewery.com,"The company primarily operates in the Food Products industry. Dead Armadillo Craft Brewing is headquartered in Tulsa, OK.",,
002fa5c9-2851-4acf-a612-455585c53116,Chicago Pipe Bending,chicagopipebending.com,"Provider of pipe, tube, and steel fabrication services for various industries. The company specializes in bending, coiling, and rolling metal structures and shapes, including carbon steel, stainless steel, copper, brass, nickel, aluminum, and other alloys. They offer custom fabrication, standard shapes and bends, types of coils, nipples, fittings, and valves. The company is located in Chicago, IL.",,
525c4928-ce2a-4e5e-b0cb-1f73dece19fd,Rosina Food Products,www.rosina.com,"Producer and distributor of frozen food products. The company engages in producing frozen food products using premium quality meats and imported cheese in its production facilities with the help of a team of experienced chefs, enabling retail and foodservice partnerships in supermarkets, corporations, colleges, commissaries and restaurants to receive flexible and innovative frozen specialty food products.",https://www.rosina.com/consumers/recipes/,https://instagram.com/rosinafoodproducts
1e277041-68a7-4726-a4ae-1c07ad2e3f77,Latitude 45 (Food Products),www.latitude45salmon.com,"Provider of salmon products headquartered in Miami, Florida. The company offers a range of products including cold smoked salmon, smoke-roasted pepper salmon, smoke-roasted traditional salmon, candy, frozen salmon portions, and more.",https://www.latitude45salmon.com/recipes,https://instagram.com/lat45salmon
b2877eca-6881-4c42-86f4-6313ac84afc5,Cookie Dough Creations,cookiedoughcreations.com,"Provider of cookie dough-based desserts in Naperville, IL. The dessert shop offers a variety of treats made with their in-house hand mixed cookie dough, including raw dough, ice cream, shakes, and sandwiches. The small, local operation has been in business since 1994.",,
cd833592-b944-425c-8c5c-ae67cf47b528,Rao's Homemade,www.raos.com,"Producer of food products focused on Italian cuisine. The company's food products include a range of sauces, pasta, oils, dressings, vegetables, and cookbooks, specializing in making pasta sauce with hand-picked, naturally ripened tomatoes from the sun-drenched fields of southern Italy and adding pure Italian olive oil and fresh basil, enabling customers to enjoy the authentic Italian tomato sauce.",https://www.raos.com/blogs/recipes,https://instagram.com/raoshomemade
d27abb80-7542-4690-b8d4-30d08dcef777,Buitoni Food,www.buitoni.com,"Producer of dried pasta and crispbread intended to serve the food industry. The company provides sauces, shredded cheeses and refrigerated pasta including tortellini and ravioli, enabling clients to get ingredients to make delicious pasta and sauces.",https://buitoni.com/recipes/,https://instagram.com/buitoni
0db87428-5635-47e0-80a3-77d0635a1e71,Centri Coffee,centricoffee.com,"Provider of single-origin organic coffee and related services designed to enhance the coffee experience. The company offers various coffee blends, including espresso, decaf options, and different roast profiles, serving coffee enthusiasts and consumers. Additional offerings include brewing guides and shipping options for convenience.",,
0ab91186-2e95-4dc1-942c-040426082423,Westin,www.westinfoods.com,Manufacturer of packaged foods. The company manufactures packaged foods which includes cooked meats and olives.,,
11b72b59-2f17-45d3-9101-d7b389dae911,Jeff's Catering,jeffscatering.com,"Provider of event catering and hosting services in the Greater Bangor Area. The company offers a range of catering services, including hors d'oeuvres, buffets, plated and served dinners, and quick meals. They also have banquet space available for events. Established in 1979.",,
42eaf5a9-b587-4e18-a2b8-333318e1537d,Siete Family Foods,www.sietefoods.com,"Producer of grain-free food products intended to provide consumers with healthy Mexican-American food. The company's products include grain-free chips, tortillas, hot sauces and cashew queso which are gluten-free and dairy-free, enabling customers and food enthusiasts to overcome health problems and eat delicious and healthy snacks.",https://sietefoods.com/blogs/recipes,https://instagram.com/sietefoods
5b1eabe0-ef83-4437-aafe-c0507fc8aeb3,Arla Foods,www.arla.com,"Producer of dairy products intended to serve the international agricultural cooperative. The company offers a wide range of dairy products, including a recently introduced lactose-free range for those with dietary sensitivities, along with functional milk protein and whey-derived bioactive ingredients, enabling customers to receive a variety of delicious and organic milk products.",https://www.arla.com/our-brands/arla-cream-cheese/recipes/,https://instagram.com/arlausa
9f0dfbd7-737f-4540-ad63-394fb46a613d,BetterBody Foods,www.betterbodyfoods.com,"Producer of organic processed products intended to serve with healthy food products. The company offers organic, gluten-free and non-GMO food products that are healthy and includes less fat and calories, helping customers make food choices that contribute to a happy and healthy life.",https://betterbodyfoods.com/recipes/,https://instagram.com/betterbodyfoods
d29dd6b8-6bc5-4184-b407-47837cb353c6,Colonna Brothers,www.colonnabrothers.com,"Manufacturer of food products. The company offers various flavors of sauces, cheeses, bread crumbs, dessert sprinkles, peppers, beans, organic food items and other related products.",https://www.colonnabrothers.com/recipes,https://instagram.com/colonnabrothersinc
c855eaa3-8811-4691-a8c0-a3d8b55aada2,Jubilations Cheesecakes,jubilations.com,"Manufacturer of handmade cheesecakes and sweet specialties, based in West Point, Mississippi. Jubilations Cheesecakes offers over 40 flavors of cheesecakes, including gluten-free and no sugar added options, as well as roasted coffee. They also provide fundraising options and nationwide shipping.",https://jubilations.com/coconut-cheesecake/,https://instagram.com/jubilationsbakery
2e25d482-806f-40c1-b7f1-f57ad2a9a043,Monsoon Agro Boi Ltd,cornclub.com,"Manufacturer and exporter of frozen sweet corn and other frozen food products. Monsoon Agro Bio Pvt. Ltd. offers frozen whole kernel sweet corn, corn on the cob, and frozen snacks like samosas and spring rolls. The company was established in 1995 by the Mhaske family and focuses on year-round supply of quality products to global markets.",https://www.cornclub.com/corn_club_qsr.php,https://instagram.com/asmakhanlondon
d4a229c0-743b-4c5b-9d93-c3053855df8d,Orga Foods,orga-foods.com,"The company primarily operates in the Food Products industry. Orga Foods was founded in 2015 and is headquartered in Los Angeles, CA.",,
669f4a05-9ecb-4f81-a8c3-44507848deb3,Fresh Provisions,freshprovisions.org,"Provider of pre-packaged meals catering to the healthcare industry, colleges and universities, K-12 school meal programs, convention centers, vending companies and airline clubs. The company offers breakfast items, sandwiches, wraps, sub ciabatta, salads and fruit cups through which they serve their clients.",,
76703dda-4327-4caa-8432-dac72b31620e,FEAST food works,feastfoodworks.com,"Provider of integrated services for food brands designed to enhance product reach and efficiency. The company offers co-packing, production, logistics, marketing, and brand strategy services, serving food manufacturers and retailers. The facility is FDA, USDA, and SQF-qualified, providing in-house recipe refinement and third-party logistics to ensure quality and compliance.",,
5012dc46-b04a-4a6e-9893-46170d787e4c,Hope (Food Products),www.hopefoods.com,"Producer of organic food products intended to deliver exotic hummus and dips. The company's products are plant-based dips, sauces and desserts that are allergen-friendly, gluten-free and completely vegan foods that are produced without the use of any artificial preservatives, enabling customers to enjoy natural hummus and guacamole.",https://hopefoods.com/recipes/,https://instagram.com/hopefoods
8592f03d-8c16-44b7-92a5-267d57461bcd,capizzi,capizzinyc.com,"Operator of a wood-fired pizza restaurant in Hell's Kitchen, New York City. The restaurant offers a variety of appetizers, salads, wine, and beer, and is open for lunch and dinner. Additionally, they sell merchandise.",,
ed70feb0-a433-42d1-a69a-47e28ac3b1af,Pecan Deluxe,www.pecandeluxe.com,"Manufacturer of food products intended to delight the customers with delicious products. The company offers ice cream, beverages, savory snacks, baked goods, and more, thereby helping companies to bring thousands of unique tasting sweets, treats, and snacks to millions of consumers around the globe.",https://pecandeluxe.com/inspiration/pumpkin-brown-sugar-mochimallow-cheesecake/,https://instagram.com/pecandeluxecandycompany
a430fbdb-5e59-4c7c-992c-91d430c1a00a,Homera,www.homera.biz,"Provider of organic, plant-based, and sustainable products and services headquartered in Guaynabo, Puerto Rico. The company offers a wide range of services including brand representation and territory management, consulting, investing,sustainability, and more.",,
a309228e-e3f3-4e96-831c-6986c17862e4,Forest Hills Bagels,foresthillsbagels.net,"Provider of bagels, sandwiches, and breakfast items in Forest Hills, NY. The restaurant offers online ordering for delivery or takeout, as well as catering services for small, medium, and large parties. Forest Hills Bagels has been serving the local community for thirty years and offers a variety of menu items, including bagels, cream cheese, omelets, pancakes, and sandwiches.",,
69f5b1fc-d8fe-4336-8336-d4c41428ec89,Sunrise City Church,sunrisecitychurch.com,"Operator of a Christ-centered church in Mary Esther, Florida. The entity offers Sunday morning worship services and community groups and programs for children.",,
2d5c8439-c03b-4cbd-a91b-4dde9b0dcf94,Nbsystems,nbsystems.com,"Provider of retail and restaurant point of sale (POS) systems in Seattle. National Business Systems, Inc. offers a range of options for businesses, including buying, leasing, or renting POS systems. Their professional support staff has years of experience in POS and offers on-site support in the greater Seattle Tacoma area, with additional associates in Yakima and Spokane to serve customers in Central and Eastern Washington.",,
8b4b4418-1e43-4c22-b10d-9f019bbcf5ca,Excalibur Seasoning Company,excaliburseasoning.com,"Manufacturer of meat and seafood seasonings catering to groceries, hometown butchers, and grilling professionals. The company offers sausage seasonings, patty seasonings, rubs, sauces, dry blendings, cures, spices, additives and other related products to its customers.",https://www.excaliburseasoning.com/revolutionize-your-recipes-with-excaliburs-fresh-sausage-blends/,https://instagram.com/excaliburseasoning
3be5c947-b7b4-4430-b389-dccf4c6e049c,Hearthy Foods,www.hearthyfoods.com,"Producer of gluten-free products intended to provide delicious, nutritious, and full of health benefits to everyone. The company provides flour products that are made from fruits, vegetables, nuts, and protein and sell halal collagen, gelatin, and colostrum, enabling users to get healthy and tasty items that are good for their bodies.",https://www.hearthyfoods.com/blogs/recipes,https://instagram.com/hearthyfoods
a20982d7-8e46-467c-ab72-032678cf316f,Laura Chenel,www.laurachenel.com,"Producer of goat cheese based in Sonoma, California. The company offers fresh and aged cheese as well as probiotic-rich yogurts made from goat milk as well as jalapeño chili, black truffles and spreadable goat cheese to customers.",https://laurachenel.com/recipes,https://instagram.com/laurachenel
53d89f9b-0b43-4b1d-a287-8cc1c2857c5b,Litehouse Foods,www.litehousefoods.com,"Producer of frozen food products based in Sandpoint, Idaho. The company offers refrigerated food such as salad dressings, veggie dips, sauces, fresh herbs, cheese, caramel dips, fruit dips, apple cider and glazes through retail stores.",https://www.litehousefoods.com/recipe/,https://instagram.com/litehousefoods
4095d123-84ec-46a3-9800-bd368c65676c,Eleventh Avenue Exports & Imports,11thavenuefoods.com,"The company primarily operates in the Food Products industry. Eleventh Avenue Exports & Imports was founded in 2016 and is headquartered in Piscataway, NJ.",,
77d91867-27e5-48a0-9d8b-4a0574ab103a,Skagit Valley Malting,www.skagitvalleymalting.com,"Operator of a grain malting plant intended for the craft brewing and craft distilling industry. The company has simplified the supply chain by connecting growers and customers, resulting in increased transparency, and has designed and built a unique malting system that it has patented to take advantage of the flavors derived from the local terroir, enabling consumers to enjoy a variety of flavors.",,
ee86e596-52cf-45ef-9093-e03d800416aa,Zsweet,www.zsweet.com,"Producer of healthy sweeteners intended to reduce sugar intake and eliminate the need for artificial sweeteners. The company utilizes all-natural starting materials, ingredients, and natural processing infused with organic stevia leaf extract as well as botanical extracts, enabling customers to consume healthy and delicious sweeteners instead of sugar and other unhealthy forms of artificial sweeteners.",https://zsweet.com/blogs/recipes,https://instagram.com/zsweetallnatural
0de14036-fbeb-4cd4-97fe-52c98a02d597,Parkside Candy,parksidecandy.com,"Manufacturer and retailer of homemade chocolates, lollipops, ice cream, and Sponge Candy. Parkside Candy has been in operation since 1927 and has six retail locations. They also offer corporate gifts, wedding and party favors, and shipping procedures. Their products are available for purchase online and sold wholesale throughout the Northeastern United States.",,
79baedb6-cee1-4b8a-85d1-4641c153de48,The Farmyard Store & Taylor Rental Center,thefarmyardstore.com,"Retailer of agricultural and pet supplies designed to meet the needs of farmers and pet owners. The store offers a variety of products including stoves, generators, culvert pipes, and supplies for pets and livestock, serving the Derby, Vermont community. In addition to product sales, the Farmyard Store provides equipment rentals, a self-service pet wash, and various gardening products.",,
0694516c-54a7-4bc6-b9bd-8724c4e151b5,New Mexico Ferments,newmexicoferments.com,"The company primarily operates in the Food Products industry. New Mexico Ferments was founded in 2017 and is headquartered in Albuquerque, NM.",,
6dfe42a9-8a28-4b51-9e67-501620473d10,La Panzanella,www.lapanzanella.com,"Producer of artisanal snacking products based in the United States. The company produces specialty crackers and cookies sold through natural, conventional grocery, mass and club channels, serving products including gluten-free, croccantini creations and oat thins, enabling it to serve better quality snacks.",https://www.lapanzanella.com/recipes/,https://instagram.com/la_panzanella
9c5f5dd2-97bb-4a5f-8814-b94b1921757a,Jewelsmithe,jewelsmithe.com,"Retailer of custom handmade jewelry, bridal jewelry, and diamond jewelry. Jewelsmithe also offers jewelry repairs, buys old gold, diamonds, and silver. Located in Southern Pines, Moore County, North Carolina, the store is owned by a jewelry artist with 34 years of experience.",,
da11f660-a802-44f1-9aad-8803e3cf1ef3,Omar Coffee,omarcoffee.com,"Manufacturer of tea and coffee products catering to its customers in Newington, Connecticut. The company offers an addition to special events, an effective product for organization fundraising, and a must-have menu item for restaurants of all kinds. It also provides an array of specialized coffee services.",,
aca8d48a-480d-44cf-837c-e1229e0b8498,Calson Industries,calsonindustries.com,"Manufacturer of beverage flavors made from high-quality ingredients. Established in 1918, they offer a variety of beverage brands and prioritize taste excellence and quality.",,
4df5082d-27ce-4b6a-94ad-ecab1345ac79,Darigold,www.darigold.com,"Producer of dairy-based products intended for retail, food service, commodity and specialty markets. The company's product line includes milk, butter, sour cream, cheese, creams and creamers, yogurt and other dairy products, providing dairy products to individuals and households.",https://www.darigold.com/recipes/,https://instagram.com/darigoldnw
f3b75cb1-e011-48cf-9f5c-2c3b4f0fed68,Current Restaurant,currentrestaurant.com,"Operator of a dining establishment offering diverse meal options for various occasions. The restaurant serves lunch, dinner, brunch, and special event meals, catering to the Afton, Minnesota community. They emphasize sourcing ingredients from local suppliers to enhance freshness and support local agriculture.",,
aeccca48-b908-4dfb-baaf-d70cd6214a8f,Eat Me,www.eatmeicecream.com,"Operator of a frozen dessert brand intended to offer plant-based and dairy-free ice cream. The company offers desserts that are available in different flavors and tastes such as savory, tropical, smokey, spirited and floral, enabling customers to enjoy ice cream as per their choice and awaken and nourish their senses.",https://eatmeicecream.com/recipes,https://instagram.com/eatmefoodboutique
55e4d588-bac6-4b54-adee-4fbc7921ed0f,Emory Creek Bed Breakfast,emorycreekbnb.com,"The company primarily operates in the Food Products industry. Emory Creek Bed Breakfast is headquartered in Branson, MO.",,
342796cd-dd76-4f3c-96d6-8851b16bda08,Nuts 'N More,www.nuts-n-more.com,"Producer of protein spreads intended to provide healthy food to people. The company produces protein spreads for healthy alternatives in diet and also sells these products on an online platform, enabling people to have a healthy diet.",https://nuts-n-more.com/blogs/recipes,https://instagram.com/nutsnmore
13b629b3-7490-4116-9072-c565142dda7b,Wild Pastures,wildpastures.com,"Operator of a meat delivery service that sources grass-fed and pasture-raised meat from American family farms. Wild Pastures offers beef, pork, chicken, and wild-caught seafood delivered to the Lower 48 States. All meat is raised on pasture by family farmers using regenerative farming practices, with no antibiotics, steroids, pesticides, or herbicides. The packaging is either reusable or 100% recyclable and compostable.",https://recipes.wildpastures.com/,https://instagram.com/wildpasturesofficial
0dc168f3-f884-426b-951f-b4055b2c6bcd,Lil'Gourmets,www.lilgourmets.com,"Producer of refrigerated baby food products intended to establish healthy eating habits in babies. The company's products offer flavorful, nutritious, organic meals to help develop the child's palate, enabling parents to provide healthy food options to their children.",https://lilgourmets.com/pages/veggie-meal-tips,https://instagram.com/lilgourmets
a2be6ade-5760-4e1d-8e9b-3ec3d9881386,Collettey's Cookies,www.colletteys.com,"Operator of a social enterprise bakery intended to offer handmade cookies and to create jobs for people with disabilities struggling to find employment. The company produces cookies that come in different flavors while creating sustainable employment opportunities through their donation program, enabling customers with tasty treats as well as helping disabled persons to break down barriers to employment.",,
e7484703-7994-40b4-84dd-3c99b89e31c8,Honey Solutions,www.honeysolutions.com,"The company provides conventionally harvested honey and operates under USDA organic certification and its products include sugar, sweeteners, confections, honey, maple syrup, liquid, and more.",,
1fc97cc6-0629-41b4-af17-f45e1871ae51,Godshall's Quality Meats,www.godshalls.com,"Producer of processed meat products. The company produces steak bacon, turkey bacon, fresh meat, cold cuts, meat products and other related products for its customers.",https://godshalls.com/recipes/,https://instagram.com/godshalls
6a801e5b-0a1d-446b-8c44-77aba81d94a0,Full Circle Coffee,full-circlecoffee.com,"Operator of a coffee shop and catering service designed to provide high-quality beverages and event catering. The business serves the West Michigan area. The entity offers a diverse menu of drinks including coffee, tea, and smoothies, along with catering services for various events and a meeting room for small groups.",,
09e87209-60e4-4a34-b4db-7e62e6f81097,Blue Bell Creameries,www.bluebell.com,"Producer of ice creams and frozen products in Brenham, Texas. The company offers ice creams, frozen yogurt, ice pops, sherbet, frozen snacks and other related products made with natural sweeteners, enabling customers to avail of healthy desserts substitutes.",https://www.bluebell.com/recipes/,https://instagram.com/bluebellicecream
5c641c5a-9ec9-432d-85b4-3ba4deb6274d,EatPops,www.eatpops.com,"Producer of frozen desserts intended to offer nutritional value and functional benefits. The company produces snacks by freezing fruit juices that are not loaded with sugar and chemicals, providing customers with healthier products at affordable prices.",,
adf70555-fd3e-448f-983f-c6e656b37ebe,The White Moustache,whitemoustache.com,"Producer of yogurts and other milk products. The company's products include probiotic tonics, frozen pops, yogurts, milk, dips and many other products with the option of online ordering.",https://whitemoustache.com/yogurt-and-whey-book/,https://instagram.com/whitemoustacheyogurt
30986450-1014-4219-86e6-783de43a191c,Mario Camacho Foods,www.mariocamachofoods.com,"Manufacturer of food products intended to serve the markets in Plant City, Florida. The company offers peppers, capers, onions, olive oil, cherries, jams, preserves, and herbal medicinal teas, thereby providing customers with a healthy, environmentally sustainable Mediterranean diet.",https://mariocamachofoods.com/index.php/mario_recipes/,https://instagram.com/mariofoods
722ac81e-b049-4c04-8b79-5bcaaf596806,Bundts On Melrose,bundtsonmelrose.com,"Operator of a gourmet gifting and baking company in Long Beach, California. The entity specializes in creating baked goods, including cakes, biscuits, and other snacks, and offers catering and corporate gift services. The company was founded by an experienced baker.",,
0a7d3e06-43d3-42ed-9796-278cf3bae372,High Falls Cafe,highfallscafe.com,"A restaurant in Kingston, NY offering a diverse menu of starters, soups, salads, burgers, sandwiches, entrees, desserts, and cocktails. The establishment caters to vegetarians and those with gluten-free dietary restrictions. The full-service bar features a selection of beers, wines, ciders, and seltzers. Reservations are accepted for groups over 4 and hours of operation vary throughout the week.",,
775241a4-f5d6-442d-bfa7-c311d67b40fd,Cozy's Roadhouse,cozysroadhouse.com,"Family-run restaurant serving homemade pizza, burgers, fish & chips, and other snacks to the community. Cozy's Roadhouse offers a full menu for pick up and has job openings for kitchen and front of the house positions. Located in Clinton, Washington.",,
cd6a540c-3203-48db-9448-1d96bc7c9ed6,Chiropractorsanmateo,chiropractorsanmateo.com,"Provider of chiropractic and sports injury services in San Mateo, California. The clinic offers treatment for lower back pain, sciatica pain, neck pain, shoulder pain, headaches, migraines, sports injuries, student athletes, running injuries, active release therapy, joints in motion, and auto accident injuries. They also provide post-surgical myofascial therapy to break up scar tissue, disperse inflammation, and accelerate healing and recovery for people who have experienced traumatic injuries to the lower extremities. The clinic's objective is to restore patients' health and prevent future injuries.",,
c4edc0e1-2cea-408e-b877-2e2e7ff60d40,Pidy USA,pidy.us,"Producer of ready-to-fill pastry products, with expertise in baking diverse dough types for over 50 years. Pidy Gourmet offers a variety of options in different sizes, shapes, colors, and flavors, including vegan, veggy, organic, and gluten-free alternatives. The entity prioritizes sustainability in its operations.",https://www.pidy.us/recipes/,https://instagram.com/gourmetpidy
3579de8b-19a4-4000-8d27-e8868e679769,Navitas Organics,www.navitasorganics.com,"Producer of organic food products intended to honor a healthy lifestyle through regenerative organic farming. The company offers organic, gluten-free products such as cashews, coconut sugar, essential blends, power snacks, seeds, and nuts, wheatgrass, and others with zero use of pesticides or fertilizers, enabling consumers to get nutritious food products containing high energy.",https://navitasorganics.com/blogs/recipes,https://instagram.com/navitasorganics
5536521a-21c4-4cb2-9e9d-03fb15d75a3b,Pure Organic,www.pureorganic.com,"Manufacturer of nutrition and snack bars intended to provide organic snacks. The company uses organic, gluten-free, soy-free, dairy-free, non-GMO ingredients to manufacture snacks and nutrition bars.",https://www.pureorganicworld.com/category/recipes/,https://instagram.com/pureorganicsnacks
6f94e207-b794-4145-ac4a-69d150aa27d1,Sweet Dreams (Warren),sweetdreamsweb.com,"Operator of the bakery in Warren, Michigan. The company offers savories, pastries, cheesecakes, bread, cupcakes, bagel bites, specialty desserts, pies, cookies and bars, donuts, muffins, and other bakery items to customers.",,
4b446d59-efc6-4f96-9b03-c2c1a2a0dff2,Inspired Events - Miami Wedding Planning,miamiweddingsandevents.com,"Operator of a Miami-based catering and event planning service, specializing in customizable wedding and corporate packages. The entity boasts a team of culinary experts and a list of preferred venues in Miami. The company has been recognized as Miami's preferred wedding caterer and collaborates with vendors to provide a top-notch experience for clients.",,
006cd0d0-dafa-4097-9d8f-387999f96e9f,Progressive Dairy Service & Supplies,pdsdairy.com,"Supplier of dairy equipment and supplies to the Idaho dairy industry. Progressive Dairy Service & Supplies provides a route delivery service for dips and sanitation products, as well as a team of skilled technicians for installation and repair. Their inventory includes a wide variety of dairy parts and equipment.",,
dddeae5d-f3c1-49c0-b40f-53511868601c,Allied Specialty Foods,www.alliedsteaks.com,Manufacturer of food products. The company manufactures raw and cooked beef and chicken products.,,
08e7c38e-df5f-48ef-aacc-f7fe4e040ef0,Southeastern Food Supplies,sefoodsupplies.com,"Provider of food supplies to restaurants, markets, and distributors in the Southeastern United States, the Caribbean, and Central and South America. Southeastern Food Supplies offers imported Asian food products, as well as domestic commodity, grocery, packaging, meat, poultry, seafood, and produce items. The Florida-based company has locations in Miami, West Palm Beach, and Tampa and has been in business for 50 years.",,
7ec1c28f-5d88-49c2-b97a-2892a2f09dfa,Donsuemor,www.donsuemor.com,"Producer of baked food products based in Alameda, California. The company specializes in production of baked biscuits, cookies, vanilla bean and bakery goods.",https://donsuemor.com/recipes/,https://instagram.com/donsuemor
84f605ba-a1ad-4011-8dc6-b0f6ad76de27,North Riverdale Lutheran Chrch,nrlchurch.org,"Religious organization providing worship services, community events, and support for those in need. North Riverdale Lutheran Church is affiliated with the Evangelical Lutheran Church in America and has a history of service ministry dating back to 1911. Their services include a food pantry and donations to the World Hunger Fund.",,
5f15fdc6-bc09-4ef9-8cd4-fe816702036e,Vermont Smoke & Cure,www.vermontsmokeandcure.com,"Producer of smoked meats and snacks based in Hinesburg, Vermont. The company offers pork, turkey meat sticks, bacon, summer sausages, smoked pepperoni and ham.",https://www.vermontsmokeandcure.com/recipes,https://instagram.com/vtsmoke
ee52d70b-3e11-4bf1-a0ee-7be1f15e7785,Just Bagels,justbagels.com,"Producer and supplier of New York-style bagels, Just Bagels provides a range of flavors and wholesale options, along with a subscription service. The entity also offers bagel slicers for purchase.",https://justbagels.com/recipes,https://instagram.com/justbagels_dabronx
59f0d155-08a7-467f-8ca0-dd977fce8bf5,Bengablesavories,bengablesavories.com,"Manufacturer and distributor of baked snacks, benGABLEsavories offers a range of cookies, crackers, and snacks for takeaway. The entity is situated in Chatham's historic Central Square.",,
7c07e631-750c-4105-a4c2-6c3f29a90dbf,Ally Food Group,allyfoodgroup.com,"Ally Food Group is a provider of purchasing and supply chain solutions for the foodservice industry. They offer customized solutions designed to reduce costs, solve problems, and improve profits for restaurants. Their services include purchasing solutions, branding creation, POS and credit card solutions, medical and healthcare, construction and remodeling, real estate and leasing, business insurance and workers comp, restaurant equipment and supplies, and payroll automation. They have partnerships with strategic partners in almost every facet of the industry and can provide verifiable savings to their clients. With over 25 years of experience in the foodservice sector, Ally Food Group is a multilingual organization committed to delivering top-quality service.",,
6bd2150d-4b00-43ab-aa63-7926a85622e2,Livia's Seasoning Salt,www.liviasseasoningsalt.com,"Producer of food products intended to serve in Minneapolis, Minnesota. The company offers Kosher salt, coarse-ground black pepper, garlic powder and other related products to its customers.",https://www.liviasseasoningsalt.com/inspiration,https://instagram.com/livias_seasoning
c9a083bd-3a83-4454-9bcc-68dd384133f9,DR Delicacy,drdelicacy.com,"Supplier of gourmet food products in Houston. The company specializes in caviar, truffles, mushrooms, seafood, meat, foie gras, lobster, and French charcuterie.",https://drdelicacy.myshopify.com/a/blog/vegan-crab-cakes-using-lions-mane-mushroom,https://instagram.com/drdelicacy
40d527c9-9d33-4e24-9b11-220c7ed82d60,Formaggio Kitchen,www.formaggiokitchen.com,"Provider of home delivery, baked goods, fresh produce, and specialty food. The company operates within the industries of food products, other consumer non-durables intended to offer customers with products that reflects traditional methods and ingredients with sustainability of the environment.",https://www.formaggiokitchen.com/recipes/,https://instagram.com/formaggiokitchen
b7e1bdea-9a8b-465b-8aa7-bd54807aa845,Foppers Pet Treat Bakery,foppers.com,"Provider of gourmet pet treats for dogs, sourcing locally and ethically to avoid fillers and chemicals. Foppers Dog Treats offers contract manufacturing services and is based in Logansport, Indiana. All treats are made in the USA.",,
dd244442-85a0-4ffe-8503-74350f50759d,Bell & Evans,www.bellandevans.com,"Producer of organic poultry products intended to offer prepared chicken food to chickens raised without antibiotics. The company's poultry products are made from fresh chickens, organic chickens, antibiotic-free chickens and gluten-free chickens, enabling people to have fresh chicken food.",https://www.bellandevans.com/our-kitchen/recipes/,https://instagram.com/bellandevans
